time,acc
3.45706,-0.28831
3.45708,0.11559
3.4571,0.14262
3.45712,-0.024284
3.45714,0.26106
3.45716,-0.3887
3.45718,0.14466
3.4572,-0.37616
3.45722,0.44617
3.45724,-0.25108
3.45726,-0.28154
3.45728,0.18638
3.4573,-0.30323
3.45732,-0.45126
3.45734,-1.4181
3.45736,-0.23198
3.45738,-1.027
3.4574,-0.064479
3.45742,-0.31332
3.45744,-0.069758
3.45746,-0.064955
3.45748,0.009059
3.4575,0.15532
3.45752,-0.76471
3.45754,-0.27892
3.45756,-0.5842
3.45758,0.11157
3.4576,-0.36763
3.45762,0.21199
3.45764,-0.16646
3.45766,-0.44764
3.45768,0.13385
3.4577,-0.34222
3.45772,0.021941
3.45774,-0.68289
3.45776,0.02663
3.45778,-0.12068
3.4578,0.20069
3.45782,0.021428
3.45784,-0.060048
3.45786,0.46936
3.45788,0.34353
3.4579,1.0813
3.45792,0.26331
3.45794,0.19365
3.45796,-0.2398
3.45798,-0.12397
3.458,0.093129
3.45802,-0.24758
3.45804,0.23868
3.45806,-0.54669
3.45808,0.12188
3.4581,0.19959
3.45812,0.35533
3.45814,-0.10916
3.45816,-0.033018
3.45818,0.45929
3.4582,0.77485
3.45822,1.0354
3.45824,0.8246
3.45826,1.1256
3.45828,0.96555
3.4583,1.1135
3.45832,0.8307
3.45834,0.69443
3.45836,0.75697
3.45838,0.27105
3.4584,0.5643
3.45842,0.45502
3.45844,0.73903
3.45846,0.52891
3.45848,0.49368
3.4585,0.57528
3.45852,0.36533
3.45854,0.67945
3.45856,0.23362
3.45858,0.47777
3.4586,0.40392
3.45862,0.59243
3.45864,0.20336
3.45866,-0.098574
3.45868,0.10376
3.4587,-0.28781
3.45872,0.0093287
3.45874,-0.57846
3.45876,-0.36509
3.45878,-0.75589
3.4588,-0.81291
3.45882,-0.41447
3.45884,-0.7284
3.45886,-0.18221
3.45888,-0.83721
3.4589,-0.19324
3.45892,-0.67194
3.45894,-0.25344
3.45896,-0.27899
3.45898,-0.58769
3.459,-0.22678
3.45902,-0.99602
3.45904,-0.29046
3.45906,-0.83867
3.45908,-0.14524
3.4591,-0.61689
3.45912,-0.59563
3.45914,-0.47465
3.45916,-0.86635
3.45918,-0.1451
3.4592,-1.4337
3.45922,-0.45569
3.45924,-1.7663
3.45926,-1.3392
3.45928,-1.4112
3.4593,-1.6197
3.45932,-0.80431
3.45934,-2.0301
3.45936,-0.59944
3.45938,-1.8953
3.4594,-0.89724
3.45942,-1.5492
3.45944,-0.89836
3.45946,-1.1467
3.45948,-1.4076
3.4595,-0.25033
3.45952,-1.0735
3.45954,0.0081085
3.45956,-0.78742
3.45958,-0.2056
3.4596,-0.61854
3.45962,-0.37758
3.45964,-0.23539
3.45966,-0.41674
3.45968,0.20808
3.4597,-0.57211
3.45972,0.15002
3.45974,-0.45553
3.45976,0.14671
3.45978,-0.36063
3.4598,-0.45688
3.45982,-0.090906
3.45984,-0.56989
3.45986,0.14014
3.45988,-1.2517
3.4599,-0.26121
3.45992,-1.0333
3.45994,-0.5579
3.45996,-0.49499
3.45998,-0.83249
3.46,-0.23218
3.46002,-1.2505
3.46004,0.11084
3.46006,-0.74697
3.46008,0.39361
3.4601,0.00107
3.46012,0.028742
3.46014,0.15438
3.46016,-0.28465
3.46018,0.39336
3.4602,-0.72045
3.46022,0.26076
3.46024,-0.99182
3.46026,-0.2754
3.46028,-0.56628
3.4603,-0.80276
3.46032,-0.28558
3.46034,-1.6515
3.46036,-0.0086722
3.46038,-1.5659
3.4604,-0.12218
3.46042,-1.0197
3.46044,-0.30711
3.46046,-0.38407
3.46048,-0.69638
3.4605,0.3019
3.46052,-0.78453
3.46054,0.31841
3.46056,-0.96429
3.46058,0.21753
3.4606,-0.51211
3.46062,-0.32026
3.46064,-0.11455
3.46066,-0.35276
3.46068,0.53022
3.4607,-0.0809
3.46072,0.81051
3.46074,-0.15223
3.46076,0.34027
3.46078,-0.013668
3.4608,0.28485
3.46082,0.66864
3.46084,0.073061
3.46086,1.0465
3.46088,-0.12188
3.4609,0.81332
3.46092,0.078834
3.46094,0.63639
3.46096,0.14679
3.46098,-0.11502
3.461,0.63967
3.46102,-0.37937
3.46104,0.79196
3.46106,-0.095247
3.46108,0.91765
3.4611,0.17243
3.46112,0.63508
3.46114,0.8573
3.46116,0.2539
3.46118,0.91232
3.4612,-0.4218
3.46122,0.61305
3.46124,-0.77567
3.46126,-0.079725
3.46128,-0.31102
3.4613,0.091325
3.46132,0.63845
3.46134,-0.099242
3.46136,0.82208
3.46138,-0.72982
3.4614,0.55847
3.46142,-0.39531
3.46144,0.3944
3.46146,0.058226
3.46148,-0.031014
3.4615,0.65193
3.46152,-0.2466
3.46154,1.2837
3.46156,0.099757
3.46158,0.70496
3.4616,-0.15537
3.46162,0.41543
3.46164,0.094741
3.46166,0.0098617
3.46168,0.45901
3.4617,-0.059001
3.46172,0.7318
3.46174,-0.42943
3.46176,0.41481
3.46178,-0.16572
3.4618,0.30028
3.46182,0.17516
3.46184,-0.14962
3.46186,0.12862
3.46188,-0.38431
3.4619,0.69144
3.46192,-0.052644
3.46194,0.68781
3.46196,-0.080175
3.46198,0.43674
3.462,0.40149
3.46202,-0.10162
3.46204,0.38353
3.46206,-0.37371
3.46208,0.52451
3.4621,0.24016
3.46212,0.79143
3.46214,0.54838
3.46216,0.51805
3.46218,0.64255
3.4622,0.12487
3.46222,0.7256
3.46224,0.0032149
3.46226,0.28668
3.46228,-0.21364
3.4623,0.34095
3.46232,0.010812
3.46234,-0.17716
3.46236,0.054533
3.46238,-0.5598
3.4624,0.1913
3.46242,-0.7133
3.46244,-0.0035217
3.46246,-0.79647
3.46248,-0.64109
3.4625,-0.13334
3.46252,-0.87871
3.46254,0.12582
3.46256,-0.89049
3.46258,0.07116
3.4626,-1.1363
3.46262,-0.42169
3.46264,-0.36872
3.46266,-0.4804
3.46268,-0.22646
3.4627,-1.2552
3.46272,-0.23466
3.46274,-1.193
3.46276,-0.35588
3.46278,-1.051
3.4628,-0.58466
3.46282,-0.34284
3.46284,-0.53362
3.46286,-0.11602
3.46288,-0.65239
3.4629,0.12453
3.46292,-0.624
3.46294,0.15781
3.46296,-0.16063
3.46298,-0.56685
3.463,-0.34951
3.46302,-0.63112
3.46304,0.14126
3.46306,-0.55035
3.46308,-0.23577
3.4631,-0.82138
3.46312,-0.060626
3.46314,-0.39778
3.46316,-0.87296
3.46318,-0.38615
3.4632,-1.1833
3.46322,-0.4101
3.46324,-0.92044
3.46326,-0.10005
3.46328,-0.65343
3.4633,-0.77566
3.46332,-0.52161
3.46334,-1.1195
3.46336,-0.16145
3.46338,-0.39976
3.4634,0.2974
3.46342,0.11549
3.46344,0.42523
3.46346,0.20901
3.46348,0.37813
3.4635,0.69418
3.46352,0.47526
3.46354,0.5475
3.46356,0.1581
3.46358,0.59275
3.4636,0.50177
3.46362,0.57344
3.46364,0.39236
3.46366,0.65135
3.46368,0.57527
3.4637,0.29834
3.46372,0.18137
3.46374,-0.31833
3.46376,0.21452
3.46378,0.055766
3.4638,-0.067042
3.46382,-0.32442
3.46384,-0.67504
3.46386,0.063948
3.46388,-0.3634
3.4639,0.1178
3.46392,-0.5979
3.46394,0.13051
3.46396,0.12345
3.46398,0.25122
3.464,0.027663
3.46402,-0.84931
3.46404,-0.0809
3.46406,-0.67605
3.46408,0.22897
3.4641,-0.69478
3.46412,-0.62224
3.46414,-0.56426
3.46416,-0.56827
3.46418,-0.65809
3.4642,-1.2845
3.46422,-0.54854
3.46424,-1.1777
3.46426,-0.29237
3.46428,-0.54277
3.4643,-0.11934
3.46432,-0.58551
3.46434,-0.96495
3.46436,-0.54823
3.46438,-1.4448
3.4644,-0.11804
3.46442,-1.2364
3.46444,-0.10457
3.46446,-0.3241
3.46448,-0.41315
3.4645,0.17949
3.46452,-0.532
3.46454,0.15031
3.46456,-0.91419
3.46458,-0.2411
3.4646,-1.0353
3.46462,-0.2124
3.46464,-0.39366
3.46466,-0.30598
3.46468,-0.16206
3.4647,-0.88172
3.46472,-0.25775
3.46474,-1.1136
3.46476,-0.48616
3.46478,-1.0658
3.4648,-0.26167
3.46482,-0.3625
3.46484,-0.34831
3.46486,-0.16184
3.46488,-0.87688
3.4649,-0.078621
3.46492,-0.68398
3.46494,-0.013219
3.46496,-0.56133
3.46498,-0.3986
3.465,-0.29723
3.46502,-0.31769
3.46504,-0.15446
3.46506,-0.85903
3.46508,-0.41352
3.4651,-1.0342
3.46512,-0.011568
3.46514,-0.58702
3.46516,-0.65239
3.46518,-0.53079
3.4652,-0.6822
3.46522,-0.21319
3.46524,-1.0872
3.46526,-0.26153
3.46528,-1.1674
3.4653,-0.40991
3.46532,-0.63227
3.46534,-0.69156
3.46536,0.067274
3.46538,-0.65972
3.4654,0.20836
3.46542,-0.96396
3.46544,-0.070998
3.46546,-0.35199
3.46548,-0.093032
3.4655,-0.082333
3.46552,-0.34381
3.46554,-0.19323
3.46556,-0.51804
3.46558,0.29143
3.4656,-0.45376
3.46562,0.14614
3.46564,-0.57293
3.46566,-0.37523
3.46568,-0.25118
3.4657,-0.43766
3.46572,-0.20743
3.46574,-1.019
3.46576,-0.069289
3.46578,-0.56486
3.4658,-0.025382
3.46582,-0.51463
3.46584,-0.30537
3.46586,-0.18356
3.46588,-0.45106
3.4659,0.21401
3.46592,-0.4026
3.46594,0.58692
3.46596,0.048362
3.46598,0.39589
3.466,0.034374
3.46602,0.25305
3.46604,0.17056
3.46606,-0.2713
3.46608,0.16055
3.4661,-0.3406
3.46612,0.26331
3.46614,-0.24146
3.46616,0.4158
3.46618,-0.084606
3.4662,0.20652
3.46622,0.66553
3.46624,0.33553
3.46626,0.85732
3.46628,0.24796
3.4663,0.28019
3.46632,-0.33492
3.46634,-0.10385
3.46636,0.42949
3.46638,0.95203
3.4664,1.2436
3.46642,0.4714
3.46644,0.45152
3.46646,0.084062
3.46648,0.68797
3.4665,0.19162
3.46652,0.23374
3.46654,0.55258
3.46656,0.34545
3.46658,0.74547
3.4666,0.031202
3.46662,0.542
3.46664,0.18351
3.46666,0.26257
3.46668,-0.3328
3.4667,-0.36793
3.46672,0.059664
3.46674,0.05549
3.46676,0.49551
3.46678,0.38954
3.4668,0.84201
3.46682,0.61073
3.46684,1.0519
3.46686,0.87984
3.46688,0.83897
3.4669,0.93821
3.46692,0.87266
3.46694,0.99805
3.46696,0.5139
3.46698,0.83217
3.467,0.46469
3.46702,0.76275
3.46704,0.89147
3.46706,0.92477
3.46708,0.84808
3.4671,0.59976
3.46712,0.80848
3.46714,0.34197
3.46716,0.97613
3.46718,0.73476
3.4672,0.88368
3.46722,0.77154
3.46724,0.44523
3.46726,0.46468
3.46728,-0.11268
3.4673,0.30381
3.46732,-0.35242
3.46734,0.14385
3.46736,0.33407
3.46738,0.55632
3.4674,0.64403
3.46742,-0.013135
3.46744,0.84574
3.46746,0.39239
3.46748,0.75535
3.4675,0.19149
3.46752,0.73517
3.46754,0.71865
3.46756,0.77749
3.46758,0.8192
3.4676,0.87506
3.46762,1.1578
3.46764,0.92423
3.46766,1.4875
3.46768,1.4159
3.4677,1.5849
3.46772,1.3574
3.46774,1.1746
3.46776,1.3102
3.46778,1.0972
3.4678,1.3589
3.46782,1.1261
3.46784,1.2849
3.46786,0.88408
3.46788,0.59419
3.4679,0.60541
3.46792,0.66224
3.46794,0.94902
3.46796,0.54254
3.46798,0.85692
3.468,0.64223
3.46802,0.92156
3.46804,0.91218
3.46806,0.86314
3.46808,1.2996
3.4681,0.98354
3.46812,1.1545
3.46814,0.38403
3.46816,0.5575
3.46818,0.044618
3.4682,0.032043
3.46822,0.43617
3.46824,-0.16647
3.46826,0.77046
3.46828,0.049453
3.4683,0.61932
3.46832,0.06791
3.46834,0.62669
3.46836,0.43869
3.46838,0.023579
3.4684,0.65544
3.46842,-0.23078
3.46844,0.60914
3.46846,0.00078101
3.46848,0.79321
3.4685,0.30664
3.46852,0.33808
3.46854,0.51112
3.46856,-0.032459
3.46858,0.70766
3.4686,0.41461
3.46862,0.95451
3.46864,0.50852
3.46866,1.0499
3.46868,0.84423
3.4687,1.1272
3.46872,1.1156
3.46874,1.0636
3.46876,1.2078
3.46878,1.0305
3.4688,1.3489
3.46882,1.0817
3.46884,1.4321
3.46886,1.2268
3.46888,1.3418
3.4689,1.2802
3.46892,0.80159
3.46894,0.96335
3.46896,0.42849
3.46898,0.79868
3.469,0.68196
3.46902,0.9049
3.46904,0.97249
3.46906,1.0223
3.46908,1.0935
3.4691,0.41201
3.46912,1.0391
3.46914,0.040552
3.46916,0.65807
3.46918,0.29338
3.4692,0.24051
3.46922,0.46461
3.46924,0.025133
3.46926,0.997
3.46928,0.24362
3.4693,0.90355
3.46932,0.16616
3.46934,0.3751
3.46936,-0.040371
3.46938,-0.14665
3.4694,0.56155
3.46942,0.03433
3.46944,0.97347
3.46946,0.46935
3.46948,1.0802
3.4695,0.4296
3.46952,0.34192
3.46954,0.24502
3.46956,-0.15168
3.46958,0.50084
3.4696,-0.051404
3.46962,0.74747
3.46964,0.27915
3.46966,0.89966
3.46968,-0.079648
3.4697,0.026141
3.46972,0.377
3.46974,0.013644
3.46976,0.56761
3.46978,-0.19361
3.4698,0.60574
3.46982,-0.27252
3.46984,0.19734
3.46986,-0.089268
3.46988,-0.0093015
3.4699,0.15482
3.46992,-0.50604
3.46994,0.080799
3.46996,-0.88522
3.46998,0.12303
3.47,-0.72462
3.47002,-0.21213
3.47004,-0.35527
3.47006,-0.59631
3.47008,-0.1319
3.4701,-0.70944
3.47012,-0.094823
3.47014,-0.95272
3.47016,-0.054243
3.47018,-0.48622
3.4702,-0.078948
3.47022,-0.33028
3.47024,-0.70005
3.47026,0.18013
3.47028,-0.45279
3.4703,0.3888
3.47032,-0.48929
3.47034,0.24062
3.47036,-0.75802
3.47038,-0.69576
3.4704,-0.44892
3.47042,-1.0963
3.47044,-0.47488
3.47046,-0.86288
3.47048,0.19449
3.4705,-0.27124
3.47052,0.15502
3.47054,-0.25808
3.47056,0.050751
3.47058,-0.32054
3.4706,-1.1307
3.47062,-0.13197
3.47064,-0.66596
3.47066,-0.036788
3.47068,-0.4323
3.4707,0.1524
3.47072,-0.14754
3.47074,-0.15691
3.47076,0.33096
3.47078,0.013882
3.4708,0.38716
3.47082,0.032262
3.47084,0.4637
3.47086,-0.025061
3.47088,0.174
3.4709,-0.025729
3.47092,0.11658
3.47094,0.39616
3.47096,-0.0585
3.47098,0.48255
3.471,0.11084
3.47102,0.30552
3.47104,-0.048977
3.47106,0.30623
3.47108,0.24778
3.4711,-0.1025
3.47112,0.17538
3.47114,-0.35385
3.47116,0.034214
3.47118,-0.41019
3.4712,-0.19476
3.47122,-0.21861
3.47124,-0.097456
3.47126,-0.032523
3.47128,-0.47084
3.4713,0.25496
3.47132,-0.20819
3.47134,0.18132
3.47136,-0.33584
3.47138,-0.49053
3.4714,-0.63138
3.47142,-1.1419
3.47144,-0.47023
3.47146,-1.1352
3.47148,-0.49788
3.4715,-1.2543
3.47152,-0.90815
3.47154,-1.3041
3.47156,-1.195
3.47158,-0.61243
3.4716,-1.0505
3.47162,-0.29418
3.47164,-1.0285
3.47166,-0.48691
3.47168,-1.0242
3.4717,-0.81818
3.47172,-0.55177
3.47174,-0.93046
3.47176,-0.34283
3.47178,-1.6263
3.4718,-0.59653
3.47182,-1.8382
3.47184,-1.0023
3.47186,-1.4938
3.47188,-1.7469
3.4719,-0.71121
3.47192,-2.1111
3.47194,-0.69667
3.47196,-1.4575
3.47198,-0.30683
3.472,-0.85472
3.47202,-0.24616
3.47204,-0.20185
3.47206,-0.35531
3.47208,-0.11445
3.4721,-0.58756
3.47212,-0.079802
3.47214,-0.64431
3.47216,0.21368
3.47218,-0.39304
3.4722,-0.44369
3.47222,-0.50416
3.47224,-0.59466
3.47226,-0.11987
3.47228,-0.59473
3.4723,0.46502
3.47232,-0.198
3.47234,0.10283
3.47236,-0.24922
3.47238,0.015314
3.4724,0.053685
3.47242,-0.58322
3.47244,0.18774
3.47246,-0.77827
3.47248,0.081531
3.4725,-0.18299
3.47252,0.33376
3.47254,0.098074
3.47256,0.11468
3.47258,0.068578
3.4726,-1.0372
3.47262,-0.2103
3.47264,-0.5616
3.47266,0.35188
3.47268,0.2931
3.4727,0.6214
3.47272,0.42251
3.47274,0.42451
3.47276,0.74695
3.47278,0.41733
3.4728,1.1567
3.47282,0.3766
3.47284,0.8473
3.47286,0.18927
3.47288,-0.26212
3.4729,0.34652
3.47292,-0.17936
3.47294,0.91979
3.47296,-0.073014
3.47298,0.54603
3.473,-0.37981
3.47302,-0.047474
3.47304,0.079534
3.47306,0.2905
3.47308,0.52703
3.4731,-0.20776
3.47312,0.32531
3.47314,-0.056176
3.47316,0.79
3.47318,0.16962
3.4732,0.53181
3.47322,0.12717
3.47324,-0.40211
3.47326,0.14006
3.47328,-0.58424
3.4733,0.31276
3.47332,-0.22321
3.47334,0.25229
3.47336,-0.28317
3.47338,0.096135
3.4734,-0.11189
3.47342,-0.37025
3.47344,0.31119
3.47346,-0.48264
3.47348,0.56395
3.4735,-0.26951
3.47352,0.1337
3.47354,0.062317
3.47356,0.024157
3.47358,0.21948
3.4736,-0.31413
3.47362,0.46203
3.47364,-0.27847
3.47366,0.53323
3.47368,-0.30142
3.4737,0.088306
3.47372,0.17052
3.47374,0.092461
3.47376,0.67392
3.47378,-0.1031
3.4738,0.36779
3.47382,-0.45468
3.47384,0.11504
3.47386,-0.23693
3.47388,-0.051719
3.4739,0.13883
3.47392,-0.52404
3.47394,0.21522
3.47396,-0.32483
3.47398,0.26784
3.474,-1.0085
3.47402,-0.29636
3.47404,-0.75357
3.47406,-0.8941
3.47408,-0.30236
3.4741,-0.70803
3.47412,-0.18617
3.47414,-0.62818
3.47416,0.064006
3.47418,-0.50424
3.4742,0.14766
3.47422,-0.54464
3.47424,-0.55266
3.47426,-0.3998
3.47428,-0.4799
3.4743,0.25257
3.47432,-0.50253
3.47434,-0.17376
3.47436,-1.1711
3.47438,-0.21985
3.4744,-0.70168
3.47442,-0.95095
3.47444,-0.25398
3.47446,-0.72628
3.47448,-0.22296
3.4745,-0.75791
3.47452,0.54318
3.47454,0.52276
3.47456,0.65154
3.47458,-0.16179
3.4746,-0.37056
3.47462,0.17034
3.47464,0.22561
3.47466,0.9038
3.47468,0.37299
3.4747,0.62652
3.47472,0.23745
3.47474,0.77206
3.47476,0.44331
3.47478,0.18295
3.4748,0.2163
3.47482,-0.24134
3.47484,0.37382
3.47486,-0.18749
3.47488,0.1037
3.4749,0.28098
3.47492,0.69711
3.47494,0.076862
3.47496,0.12688
3.47498,0.57046
3.475,0.52672
3.47502,0.84961
3.47504,0.25963
3.47506,0.41596
3.47508,0.19681
3.4751,0.51499
3.47512,0.37436
3.47514,-0.3213
3.47516,-0.053825
3.47518,-0.16104
3.4752,0.2903
3.47522,0.039506
3.47524,0.42717
3.47526,0.41307
3.47528,0.42407
3.4753,0.4594
3.47532,0.15091
3.47534,0.48422
3.47536,0.33067
3.47538,0.55197
3.4754,0.3295
3.47542,0.56208
3.47544,0.50025
3.47546,0.25942
3.47548,0.3437
3.4755,-0.079301
3.47552,0.14878
3.47554,-0.1407
3.47556,0.12149
3.47558,0.045581
3.4756,-0.090199
3.47562,0.028441
3.47564,-0.41706
3.47566,0.077029
3.47568,-0.38065
3.4757,-0.018536
3.47572,-0.36512
3.47574,-0.054904
3.47576,-0.07408
3.47578,-0.31484
3.4758,-0.082146
3.47582,-0.70094
3.47584,-0.18017
3.47586,-0.76608
3.47588,-0.32352
3.4759,-1.2216
3.47592,-1.1811
3.47594,-0.73441
3.47596,-1.4807
3.47598,-0.37471
3.476,-1.525
3.47602,-0.33915
3.47604,-1.3914
3.47606,-0.76011
3.47608,-0.50722
3.4761,-1.0197
3.47612,-0.41463
3.47614,-1.1065
3.47616,-0.19871
3.47618,-1.086
3.4762,-0.22641
3.47622,-1.0477
3.47624,-0.73555
3.47626,-0.35222
3.47628,-0.58177
3.4763,0.12109
3.47632,-0.31081
3.47634,0.26051
3.47636,-0.77856
3.47638,-0.27637
3.4764,-0.7865
3.47642,-0.53495
3.47644,-0.24299
3.47646,-0.70947
3.47648,0.18019
3.4765,-0.71114
3.47652,0.066472
3.47654,-0.91828
3.47656,-0.48084
3.47658,-0.61908
3.4766,-0.74075
3.47662,-0.054172
3.47664,-0.92464
3.47666,0.11666
3.47668,-0.61919
3.4767,0.29901
3.47672,-0.45749
3.47674,0.050661
3.47676,0.20046
3.47678,-0.48922
3.4768,0.24995
3.47682,-0.42579
3.47684,0.44752
3.47686,-0.43556
3.47688,0.26871
3.4769,-0.11672
3.47692,0.062811
3.47694,0.19488
3.47696,-1.0061
3.47698,-0.096615
3.477,-1.9083
3.47702,-0.40385
3.47704,-1.6881
3.47706,-1.0739
3.47708,-1.2389
3.4771,-1.4543
3.47712,-0.27487
3.47714,-1.0252
3.47716,0.27673
3.47718,-0.83165
3.4772,-0.070221
3.47722,-1.0908
3.47724,-0.40789
3.47726,-0.48386
3.47728,-0.52966
3.4773,0.35887
3.47732,-0.21197
3.47734,0.65703
3.47736,-0.17774
3.47738,0.55822
3.4774,0.071089
3.47742,0.19744
3.47744,0.10076
3.47746,-0.61396
3.47748,0.17646
3.4775,-0.69997
3.47752,0.63277
3.47754,-0.10866
3.47756,0.34212
3.47758,0.086181
3.4776,-0.028863
3.47762,0.35829
3.47764,-0.41696
3.47766,0.60241
3.47768,-0.60454
3.4777,0.13229
3.47772,-0.63761
3.47774,-0.030154
3.47776,-0.12317
3.47778,-0.49916
3.4778,0.43433
3.47782,-0.33915
3.47784,0.83325
3.47786,-0.089153
3.47788,0.86108
3.4779,0.1097
3.47792,-0.00036211
3.47794,0.29089
3.47796,-0.39567
3.47798,0.59241
3.478,-0.77609
3.47802,0.79889
3.47804,-0.35675
3.47806,0.5348
3.47808,0.20785
3.4781,-0.11188
3.47812,0.48087
3.47814,-0.70066
3.47816,0.69838
3.47818,-0.46033
3.4782,0.71447
3.47822,0.089501
3.47824,0.7004
3.47826,0.43509
3.47828,0.38062
3.4783,0.54408
3.47832,-0.090411
3.47834,0.59195
3.47836,-0.36415
3.47838,0.59936
3.4784,0.040944
3.47842,0.21775
3.47844,0.22829
3.47846,-0.0683
3.47848,0.28818
3.4785,-0.35777
3.47852,0.5359
3.47854,-0.19927
3.47856,0.40414
3.47858,-0.093899
3.4786,0.081435
3.47862,0.10143
3.47864,-0.43243
3.47866,0.37016
3.47868,-0.3643
3.4787,0.31863
3.47872,-0.38319
3.47874,0.38177
3.47876,0.65938
3.47878,0.50558
3.4788,0.245
3.47882,-0.060594
3.47884,0.5657
3.47886,0.073407
3.47888,0.92976
3.4789,0.15492
3.47892,0.16154
3.47894,0.35104
3.47896,0.99809
3.47898,0.8679
3.479,0.025769
3.47902,0.50678
3.47904,-0.21016
3.47906,0.21594
3.47908,-0.76462
3.4791,-0.15141
3.47912,-0.35832
3.47914,-0.93355
3.47916,-0.12746
3.47918,-1.2627
3.4792,-0.064743
3.47922,-0.65184
3.47924,0.16486
3.47926,-0.29148
3.47928,-0.035221
3.4793,0.48446
3.47932,-0.12637
3.47934,0.50326
3.47936,-0.2715
3.47938,0.87871
3.4794,-0.042715
3.47942,0.30786
3.47944,-0.063966
3.47946,0.20821
3.47948,0.52686
3.4795,-0.17191
3.47952,0.45136
3.47954,-0.52525
3.47956,0.37437
3.47958,-0.54041
3.4796,0.038465
3.47962,0.080696
3.47964,-0.24704
3.47966,0.1568
3.47968,-0.62779
3.4797,0.43196
3.47972,-0.44073
3.47974,0.069599
3.47976,-0.30434
3.47978,-0.081877
3.4798,0.25554
3.47982,-0.23033
3.47984,0.3307
3.47986,-0.83175
3.47988,-0.030244
3.4799,-0.54652
3.47992,-0.2313
3.47994,-0.62247
3.47996,-0.80251
3.47998,-0.25829
3.48,-1.1169
3.48002,0.0057067
3.48004,-0.47713
3.48006,-0.096628
3.48008,-0.34644
3.4801,-0.066534
3.48012,0.33055
3.48014,0.27134
3.48016,0.7967
3.48018,0.75207
3.4802,0.76933
3.48022,0.36764
3.48024,0.58911
3.48026,0.71061
3.48028,0.74779
3.4803,0.52758
3.48032,0.16134
3.48034,0.57563
3.48036,0.29185
3.48038,0.0056039
3.4804,-0.38967
3.48042,0.11609
3.48044,0.17907
3.48046,0.32069
3.48048,0.54279
3.4805,-0.021478
3.48052,0.30941
3.48054,-0.068911
3.48056,0.47328
3.48058,-0.12166
3.4806,-0.18984
3.48062,-0.25679
3.48064,-0.56967
3.48066,-0.18935
3.48068,-0.94605
3.4807,-0.2356
3.48072,-0.82876
3.48074,-0.30396
3.48076,-0.7009
3.48078,-0.61983
3.4808,-0.04382
3.48082,-0.36712
3.48084,0.26104
3.48086,-0.52654
3.48088,-0.10333
3.4809,-0.94903
3.48092,-0.53438
3.48094,-0.52233
3.48096,-0.67225
3.48098,-0.21922
3.481,-0.98923
3.48102,-0.23328
3.48104,-1.5717
3.48106,-0.71048
3.48108,-1.05
3.4811,-1.0391
3.48112,-0.53255
3.48114,-1.0689
3.48116,-0.21143
3.48118,-1.2657
3.4812,0.16947
3.48122,-1.0157
3.48124,-0.98653
3.48126,-1.1973
3.48128,-1.0899
3.4813,-0.47012
3.48132,-0.99876
3.48134,-0.14407
3.48136,-1.2565
3.48138,-0.74576
3.4814,-1.6892
3.48142,-1.2004
3.48144,-0.82537
3.48146,-0.84378
3.48148,-0.41667
3.4815,-0.87509
3.48152,-0.22294
3.48154,-0.99831
3.48156,-0.26993
3.48158,-0.91179
3.4816,-0.62883
3.48162,-0.83684
3.48164,-1.0902
3.48166,-0.29936
3.48168,-0.93697
3.4817,-0.033416
3.48172,-0.84362
3.48174,-0.58015
3.48176,-0.93892
3.48178,-0.46567
3.4818,-0.021131
3.48182,-0.42852
3.48184,0.37143
3.48186,-0.72374
3.48188,-0.038913
3.4819,-0.47331
3.48192,0.0060792
3.48194,-0.19981
3.48196,-0.2746
3.48198,-0.19817
3.482,-0.72469
3.48202,-0.11331
3.48204,-1.1068
3.48206,-0.17979
3.48208,-0.76982
3.4821,-0.38852
3.48212,-0.19326
3.48214,-0.067286
3.48216,0.28033
3.48218,-0.60628
3.4822,0.065309
3.48222,-1.1275
3.48224,-0.037732
3.48226,-1.0382
3.48228,-0.93476
3.4823,-0.75218
3.48232,-0.66171
3.48234,0.5626
3.48236,0.30723
3.48238,0.55894
3.4824,-0.56014
3.48242,0.26422
3.48244,0.0035746
3.48246,0.062798
3.48248,0.24617
3.4825,-0.34709
3.48252,0.17899
3.48254,-0.13871
3.48256,0.31513
3.48258,-0.30695
3.4826,0.43539
3.48262,-0.045656
3.48264,0.056363
3.48266,-0.024419
3.48268,-0.73408
3.4827,-0.14666
3.48272,-0.28766
3.48274,0.5609
3.48276,-0.12922
3.48278,0.68851
3.4828,0.4534
3.48282,0.13088
3.48284,0.23142
3.48286,-0.43045
3.48288,0.39308
3.4829,0.27752
3.48292,1.0929
3.48294,0.59304
3.48296,0.90303
3.48298,0.76145
3.483,0.2522
3.48302,0.84393
3.48304,0.6478
3.48306,1.1226
3.48308,0.82364
3.4831,1.2021
3.48312,0.4349
3.48314,0.78213
3.48316,0.1981
3.48318,-0.32873
3.4832,0.24991
3.48322,-0.28537
3.48324,-0.11503
3.48326,-0.61929
3.48328,0.43549
3.4833,-0.22517
3.48332,-0.49545
3.48334,0.19972
3.48336,-0.033654
3.48338,0.45584
3.4834,0.13364
3.48342,0.65757
3.48344,0.1722
3.48346,0.40551
3.48348,-0.055334
3.4835,0.21794
3.48352,0.3112
3.48354,0.24474
3.48356,0.39832
3.48358,0.075469
3.4836,1.0558
3.48362,0.5368
3.48364,0.72408
3.48366,0.62924
3.48368,0.87182
